Polychaeta	O
Phyllodocida	O
Pilargidae	O
Pisione	O
remota	O
130707	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Pisionidae	O
Acholoe	O
squamosa	O
146474	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Polynoidae	O
Alentia	O
gelatinosa	O
130722	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Polynoidae	O
Enipo	O
elisabethae	O
130737	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Polynoidae	O
Enipo	O
kinbergi	O
130738	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Polynoidae	O
Enipo	O
kinbergi	O
130738	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Polynoidae	O
Eunoe	O
nodosa	O
130745	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Polynoidae	O
Gattyana	O
amondseni	O
130748	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Polynoidae	O
Gattyana	O
cirrhosa	O
130749	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Polynoidae	O
Harmothoe	O
129491	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Polynoidae	O
Harmothoe	O
extenuata	O
130762	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Polynoidae	O
Harmothoe	O
fraserthomsoni	O
130764	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Polynoidae	O
Harmothoe	O
glabra	O
571832	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Polynoidae	O
Harmothoe	O
impar	O
130770	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Polynoidae	O
Lepidonotus	O
squamatus	O
130801	O
1	O
1	O
E	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Polynoidae	O
Malmgrenia	O
147006	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Polynoidae	O
Malmgrenia	O
andreapolis	O
147008	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Polynoidae	O
Malmgreniella	O
129499	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Polynoidae	O
Malmgreniella	O
arenicolae	O
130810	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Polynoidae	O
Malmgreniella	O
castanea	O
130811	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Polynoidae	O
Malmgreniella	O
darbouxi	O
130812	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Polynoidae	O
Malmgreniella	O
lilianae	O
130814	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Polynoidae	O
Malmgreniella	O
ljungmani	O
130815	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Polynoidae	O
Malmgreniella	O
lunulata	O
130816	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Polynoidae	O
Malmgreniella	O
mcintoshi	O
130818	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Polynoidae	O
Malmgreniella	O
polypapillata	O
236712	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Polynoidae	O
Polynoidae	O
939	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Polynoidae	O
Polynoinae	O
155091	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Polynoidae	O
Labioleanira	O
yhleni	O
131067	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Sigalionidae	O
Neoleanira	O
tetragona	O
131069	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Sigalionidae	O
Sigalion	O
mathildae	O
131072	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Sigalionidae	O
Sigalionidae	O
943	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Sigalionidae	O
Sthenelais	O
129595	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Sigalionidae	O
Sthenelais	O
boa	O
131074	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Sigalionidae	O
Sthenelais	O
limicola	O
131077	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Sigalionidae	O
Ephesiella	O
abyssorum	O
131081	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Sphaerodoridae	O
Sphaerodorum	O
gracilis	O
131100	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Sphaerodoridae	O
Erinaceusyllis	O
erinaceus	O
195953	O
2	O
3	O
S	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Syllidae	O
Eurysyllis	O
tuberculata	O
131288	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Syllidae	O
Eusyllis	O
assimilis	O
131289	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Syllidae	O
Eusyllis	O
blomstrandi	O
131290	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Syllidae	O
Exogone	O
(	O
Exogone	O
)	O
naidina	O
131304	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Syllidae	O
Exogone	O
(	O
Exogone	O
)	O
verugera	O
131307	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Syllidae	O
3964	O
ª	O
2013	O
The	O
Authors	O
.	O
Ecology	O
and	O
Evolution	O
published	O
by	O
John	O
Wiley	O
&	O
Sons	O
Ltd.	O
Marine	O
Invertebrate	O
Bioturbation	O
Classification	O
A.M.	O
Queiros	O
et	O
al	O
.	O
20457758	O
,	O
2013	O
,	O
11	O
,	O
Downloaded	O
from	O
https://onlinelibrary.wiley.com/doi/10.1002/ece3.769	O
by	O
Hellenic	O
Center	O
for	O
Marine	O
Research	O
,	O
Wiley	O
Online	O
Library	O
on	O
[	O
29/11/2022	O
]	O
.	O
See	O
the	O
Terms	O
and	O
Conditions	O
(	O
https://onlinelibrary.wiley.com/terms-and-conditions	O
)	O
on	O
Wiley	O
Online	O
Library	O
for	O
rules	O
of	O
use	O
;	O
OA	O
articles	O
are	O
governed	O
by	O
the	O
applicable	O
Creative	O
Commons	O
License	O
Table	O
1	O
.	O
Continued	O
.	O
Scientific	O
Name	O
Aphia	O
ID	O
Ri	O
Mi	O
Fti	O
Phylum	O
Class	O
Order	O
Family	O
Exogone	O
(	O
Parexogone	O
)	O
hebes	O
131302	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Syllidae	O
Myrianida	O
129659	O
2	O
2	O
S	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Syllidae	O
Myrianida	O
prolifera	O
238200	O
2	O
2	O
S	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Syllidae	O
Odontosyllis	O
ctenostoma	O
131325	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Syllidae	O
Odontosyllis	O
gibba	O
131328	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Syllidae	O
Pionosyllis	O
129669	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Syllidae	O
Proceraea	O
129671	O
2	O
2	O
S	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Syllidae	O
Prosphaerosyllis	O
tetralix	O
195980	O
2	O
3	O
S	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Syllidae	O
Sphaerosyllis	O
bulbosa	O
131379	O
2	O
3	O
S	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Syllidae	O
Sphaerosyllis	O
hystrix	O
131388	O
2	O
3	O
S	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Syllidae	O
Sphaerosyllis	O
taylori	O
131394	O
2	O
3	O
S	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Syllidae	O
Streptodonta	O
pterochaeta	O
238207	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Syllidae	O
Streptosyllis	O
websteri	O
131402	O
2	O
3	O
S	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Syllidae	O
Syllidae	O
948	O
2	O
3	O
S	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Syllidae	O
Syllides	O
benedicti	O
131405	O
2	O
3	O
S	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Syllidae	O
Syllis	O
129680	O
2	O
3	O
S	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Syllidae	O
Syllis	O
armillaris	O
131415	O
2	O
3	O
S	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Syllidae	O
Syllis	O
cornuta	O
157583	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Syllidae	O
Syllis	O
gracilis	O
131435	O
2	O
3	O
S	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Syllidae	O
Syllis	O
hyalina	O
131436	O
2	O
3	O
S	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Syllidae	O
Syllis	O
prolifera	O
131452	O
2	O
3	O
S	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Syllidae	O
Trypanosyllis	O
(	O
Trypanosyllis	O
)	O
coeliaca	O
335151	O
2	O
3	O
S	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Syllidae	O
Trypanosyllis	O
zebra	O
131467	O
2	O
3	O
S	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Syllidae	O
Tomopteris	O
(	O
Johnstonella	O
)	O
helgolandica	O
334946	O
1	O
2	O
E	O
Annelida	O
Polychaeta	O
Phyllodocida	O
Tomopteridae	O
Galathowenia	O
oculata	O
146950	O
2	O
1	O
S	O
Annelida	O
Polychaeta	O
Sabellida	O
Oweniidae	O
Myriochele	O
129426	O
2	O
1	O
S	O
Annelida	O
Polychaeta	O
Sabellida	O
Oweniidae	O
Myriochele	O
heeri	O
130542	O
2	O
1	O
S	O
Annelida	O
Polychaeta	O
Sabellida	O
Oweniidae	O
Owenia	O
fusiformis	O
130544	O
2	O
1	O
S	O
Annelida	O
Polychaeta	O
Sabellida	O
Oweniidae	O
Oweniidae	O
975	O
2	O
1	O
S	O
Annelida	O
Polychaeta	O
Sabellida	O
Oweniidae	O
Sabellaria	O
spinulosa	O
130867	O
1	O
1	O
E	O
Annelida	O
Polychaeta	O
Sabellida	O
Sabellariidae	O
Sabellariidae	O
979	O
1	O
1	O
E	O
Annelida	O
Polychaeta	O
Sabellida	O
Sabellariidae	O
Branchiomma	O
bombyx	O
130878	O
2	O
2	O
S	O
Annelida	O
Polychaeta	O
Sabellida	O
Sabellidae	O
Chone	O
129525	O
2	O
1	O
S	O
Annelida	O
Polychaeta	O
Sabellida	O
Sabellidae	O
Chone	O
acustica	O
130885	O
2	O
1	O
S	O
Annelida	O
Polychaeta	O
Sabellida	O
Sabellidae	O
Chone	O
duneri	O
130888	O
2	O
1	O
S	O
Annelida	O
Polychaeta	O
Sabellida	O
Sabellidae	O
Euchone	O
129528	O
2	O
1	O
S	O
Annelida	O
Polychaeta	O
Sabellida	O
Sabellidae	O
Euchone	O
rubrocincta	O
130909	O
2	O
1	O
S	O
Annelida	O
Polychaeta	O
Sabellida	O
Sabellidae	O
Euchone	O
southerni	O
130910	O
2	O
1	O
S	O
Annelida	O
Polychaeta	O
Sabellida	O
Sabellidae	O
Jasmineira	O
candela	O
130919	O
2	O
1	O
S	O
Annelida	O
Polychaeta	O
Sabellida	O
Sabellidae	O
Jasmineira	O
caudata	O
130920	O
2	O
1	O
S	O
Annelida	O
Polychaeta	O
Sabellida	O
Sabellidae	O
Jasmineira	O
elegans	O
130921	O
2	O
1	O
S	O
Annelida	O
Polychaeta	O
Sabellida	O
Sabellidae	O
Paradialychone	O
filicaudata	O
558743	O
2	O
1	O
S	O
Annelida	O
Polychaeta	O
Sabellida	O
Sabellidae	O
Potamethus	O
murrayi	O
416508	O
2	O
1	O
S	O
Annelida	O
Polychaeta	O
Sabellida	O
Sabellidae	O
Potamilla	O
reniformis	O
155389	O
2	O
1	O
S	O
Annelida	O
Polychaeta	O
Sabellida	O
Sabellidae	O
Pseudopotamilla	O
reniformis	O
130963	O
2	O
1	O
S	O
Annelida	O
Polychaeta	O
Sabellida	O
Sabellidae	O
ª	O
2013	O
The	O
Authors	O
.	O
Ecology	O
and	O
Evolution	O
published	O
by	O
John	O
Wiley	O
&	O
Sons	O
Ltd.	O
3965	O
A.M.	O
Queiros	O
et	O
al	O
.	O
Marine	O
Invertebrate	O
Bioturbation	O
Classification	O
20457758	O
,	O
2013	O
,	O
11	O
,	O
Downloaded	O
from	O
https://onlinelibrary.wiley.com/doi/10.1002/ece3.769	O
by	O
Hellenic	O
Center	O
for	O
Marine	O
Research	O
,	O
Wiley	O
Online	O
Library	O
on	O
[	O
29/11/2022	O
]	O
.	O
See	O
the	O
Terms	O
and	O
Conditions	O
(	O
https://onlinelibrary.wiley.com/terms-and-conditions	O
)	O
on	O
Wiley	O
Online	O
Library	O
for	O
rules	O
of	O
use	O
;	O
OA	O
articles	O
are	O
governed	O
by	O
the	O
applicable	O
Creative	O
Commons	O
License	O
Table	O
1	O
.	O
Continued	O
.	O
Scientific	O
Name	O
Aphia	O
ID	O
Ri	O
Mi	O
Fti	O
Phylum	O
Class	O
Order	O
Family	O
Sabella	O
pavonina	O
130967	O
2	O
1	O
S	O
Annelida	O
Polychaeta	O
Sabellida	O
Sabellidae	O
Sabellidae	O
985	O
2	O
1	O
S	O
Annelida	O
Polychaeta	O
Sabellida	O
Sabellidae	O
Apistobranchus	O
129198	O
2	O
3	O
S	O
Annelida	O
Polychaeta	O
Spionida	O
Apistobranchidae	O
Apistobranchus	O
tenuis	O
129850	O
2	O
3	O
S	O
Annelida	O
Polychaeta	O
Spionida	O
Apistobranchidae	O
Apistobranchus	O
tullbergi	O
129851	O
2	O
3	O
S	O
Annelida	O
Polychaeta	O
Spionida	O
Apistobranchidae	O
Chaetopteridae	O
918	O
3	O
1	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Spionida	O
Chaetopteridae	O
Chaetopterus	O
variopedatus	O
129914	O
3	O
1	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Spionida	O
Chaetopteridae	O
Spiochaetopterus	O
costarum	O
129922	O
3	O
1	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Spionida	O
Chaetopteridae	O
Spiochaetopterus	O
typicus	O
129924	O
3	O
1	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Spionida	O
Chaetopteridae	O
Magelona	O
129341	O
2	O
2	O
S	O
Annelida	O
Polychaeta	O
Spionida	O
Magelonidae	O
Magelona	O
alleni	O
130266	O
2	O
1	O
S	O
Annelida	O
Polychaeta	O
Spionida	O
Magelonidae	O
Magelona	O
filiformis	O
130268	O
2	O
2	O
S	O
Annelida	O
Polychaeta	O
Spionida	O
Magelonidae	O
Magelona	O
johnstoni	O
130269	O
2	O
2	O
S	O
Annelida	O
Polychaeta	O
Spionida	O
Magelonidae	O
Magelona	O
minuta	O
130270	O
2	O
2	O
S	O
Annelida	O
Polychaeta	O
Spionida	O
Magelonidae	O
Magelona	O
mirabilis	O
130271	O
2	O
2	O
S	O
Annelida	O
Polychaeta	O
Spionida	O
Magelonidae	O
Magelonidae	O
914	O
2	O
2	O
S	O
Annelida	O
Polychaeta	O
Spionida	O
Magelonidae	O
Poecilochaetidae	O
916	O
2	O
2	O
S	O
Annelida	O
Polychaeta	O
Spionida	O
Poecilochaetidae	O
Poecilochaetus	O
serpens	O
130711	O
2	O
2	O
S	O
Annelida	O
Polychaeta	O
Spionida	O
Poecilochaetidae	O
Aonides	O
129605	O
3	O
2	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Spionida	O
Spionidae	O
Aonides	O
oxycephala	O
131106	O
3	O
2	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Spionida	O
Spionidae	O
Aonides	O
paucibranchiata	O
131107	O
3	O
2	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Spionida	O
Spionidae	O
Aurospio	O
banyulensis	O
146532	O
3	O
2	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Spionida	O
Spionidae	O
Dipolydora	O
caulleryi	O
131116	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Spionida	O
Spionidae	O
Dipolydora	O
coeca	O
131117	O
3	O
1	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Spionida	O
Spionidae	O
Dipolydora	O
socialis	O
131124	O
4	O
3	O
B	O
Annelida	O
Polychaeta	O
Spionida	O
Spionidae	O
Laonice	O
129613	O
3	O
1	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Spionida	O
Spionidae	O
Laonice	O
bahusiensis	O
131127	O
3	O
1	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Spionida	O
Spionidae	O
Laonice	O
cirrata	O
131128	O
3	O
1	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Spionida	O
Spionidae	O
Laonice	O
sarsi	O
131129	O
3	O
1	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Spionida	O
Spionidae	O
Malacoceros	O
fuliginosus	O
131131	O
3	O
2	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Spionida	O
Spionidae	O
Microspio	O
atlantica	O
131137	O
3	O
2	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Spionida	O
Spionidae	O
Minuspio	O
cirrifera	O
152392	O
3	O
2	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Spionida	O
Spionidae	O
Paraprionospio	O
pinnata	O
131140	O
3	O
2	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Spionida	O
Spionidae	O
Paraspio	O
decorata	O
334397	O
3	O
2	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Spionida	O
Spionidae	O
Polydora	O
129619	O
3	O
1	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Spionida	O
Spionidae	O
Polydora	O
ciliata	O
131141	O
3	O
1	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Spionida	O
Spionidae	O
Polydora	O
cornuta	O
131143	O
3	O
1	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Spionida	O
Spionidae	O
Prionospio	O
129620	O
3	O
2	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Spionida	O
Spionidae	O
Prionospio	O
caspersi	O
131152	O
3	O
2	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Spionida	O
Spionidae	O
Prionospio	O
cirrifera	O
131153	O
3	O
2	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Spionida	O
Spionidae	O
Prionospio	O
dubia	O
131155	O
3	O
2	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Spionida	O
Spionidae	O
Prionospio	O
ehlersi	O
131156	O
3	O
2	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Spionida	O
Spionidae	O
Prionospio	O
fallax	O
131157	O
3	O
2	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Spionida	O
Spionidae	O
Prionospio	O
malmgreni	O
131159	O
3	O
2	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Spionida	O
Spionidae	O
Prionospio	O
multibranchiata	O
131160	O
3	O
2	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Spionida	O
Spionidae	O
Prionospio	O
saldanha	O
338540	O
3	O
2	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Spionida	O
Spionidae	O
Prionospio	O
sexoculata	O
131163	O
3	O
2	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Spionida	O
Spionidae	O
3966	O
ª	O
2013	O
The	O
Authors	O
.	O
Ecology	O
and	O
Evolution	O
published	O
by	O
John	O
Wiley	O
&	O
Sons	O
Ltd.	O
Marine	O
Invertebrate	O
Bioturbation	O
Classification	O
A.M.	O
Queiros	O
et	O
al	O
.	O
20457758	O
,	O
2013	O
,	O
11	O
,	O
Downloaded	O
from	O
https://onlinelibrary.wiley.com/doi/10.1002/ece3.769	O
by	O
Hellenic	O
Center	O
for	O
Marine	O
Research	O
,	O
Wiley	O
Online	O
Library	O
on	O
[	O
29/11/2022	O
]	O
.	O
See	O
the	O
Terms	O
and	O
Conditions	O
(	O
https://onlinelibrary.wiley.com/terms-and-conditions	O
)	O
on	O
Wiley	O
Online	O
Library	O
for	O
rules	O
of	O
use	O
;	O
OA	O
articles	O
are	O
governed	O
by	O
the	O
applicable	O
Creative	O
Commons	O
License	O
Table	O
1	O
.	O
Continued	O
.	O
Scientific	O
Name	O
Aphia	O
ID	O
Ri	O
Mi	O
Fti	O
Phylum	O
Class	O
Order	O
Family	O
Prionospio	O
steenstrupi	O
131164	O
3	O
2	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Spionida	O
Spionidae	O
Pseudopolydora	O
antennata	O
131166	O
3	O
1	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Spionida	O
Spionidae	O
Pseudopolydora	O
paucibranchiata	O
131168	O
3	O
1	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Spionida	O
Spionidae	O
Pseudopolydora	O
pulchra	O
131169	O
3	O
1	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Spionida	O
Spionidae	O
Pygospio	O
elegans	O
131170	O
3	O
1	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Spionida	O
Spionidae	O
Scolelepis	O
129623	O
3	O
2	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Spionida	O
Spionidae	O
Scolelepis	O
(	O
Scolelepis	O
)	O
foliosa	O
334741	O
3	O
2	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Spionida	O
Spionidae	O
Scolelepis	O
(	O
Scolelepis	O
)	O
squamata	O
157566	O
3	O
2	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Spionida	O
Spionidae	O
Scolelepis	O
bonnieri	O
131171	O
3	O
2	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Spionida	O
Spionidae	O
Scolelepis	O
korsuni	O
131174	O
3	O
2	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Spionida	O
Spionidae	O
Scolelepis	O
tridentata	O
131178	O
3	O
2	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Spionida	O
Spionidae	O
Spio	O
129625	O
3	O
2	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Spionida	O
Spionidae	O
Spio	O
armata	O
131180	O
3	O
2	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Spionida	O
Spionidae	O
Spio	O
filicornis	O
131183	O
3	O
2	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Spionida	O
Spionidae	O
Spio	O
goniocephala	O
131184	O
3	O
2	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Spionida	O
Spionidae	O
Spio	O
martinensis	O
131185	O
3	O
2	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Spionida	O
Spionidae	O
Spio	O
multioculata	O
131186	O
3	O
2	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Spionida	O
Spionidae	O
Spionidae	O
913	O
3	O
2	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Spionida	O
Spionidae	O
Spiophanes	O
129626	O
3	O
1	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Spionida	O
Spionidae	O
Spiophanes	O
bombyx	O
131187	O
3	O
1	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Spionida	O
Spionidae	O
Spiophanes	O
kroyeri	O
131188	O
3	O
1	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Spionida	O
Spionidae	O
Spiophanes	O
wigleyi	O
131190	O
3	O
1	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Spionida	O
Spionidae	O
Streblospio	O
benedicti	O
131191	O
3	O
2	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Spionida	O
Spionidae	O
Macrochaeta	O
clavicornis	O
129745	O
2	O
2	O
S	O
Annelida	O
Polychaeta	O
Terebellida	O
Acrocirridae	O
Macrochaeta	O
helgolandica	O
129746	O
2	O
2	O
S	O
Annelida	O
Polychaeta	O
Terebellida	O
Acrocirridae	O
Ampharete	O
129155	O
3	O
2	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Terebellida	O
Ampharetidae	O
Ampharete	O
acutifrons	O
129775	O
3	O
2	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Terebellida	O
Ampharetidae	O
Ampharete	O
baltica	O
129776	O
3	O
2	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Terebellida	O
Ampharetidae	O
Ampharete	O
falcata	O
129777	O
3	O
2	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Terebellida	O
Ampharetidae	O
Ampharete	O
finmarchica	O
129778	O
3	O
2	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Terebellida	O
Ampharetidae	O
Ampharete	O
grubei	O
152272	O
3	O
2	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Terebellida	O
Ampharetidae	O
Ampharetidae	O
981	O
3	O
2	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Terebellida	O
Ampharetidae	O
Amphicteis	O
gunneri	O
129784	O
3	O
2	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Terebellida	O
Ampharetidae	O
Amphicteis	O
midas	O
129785	O
3	O
2	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Terebellida	O
Ampharetidae	O
Amythasides	O
macroglossus	O
129788	O
3	O
2	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Terebellida	O
Ampharetidae	O
Anobothrus	O
gracilis	O
129789	O
3	O
1	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Terebellida	O
Ampharetidae	O
Melinna	O
cristata	O
129804	O
3	O
1	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Terebellida	O
Ampharetidae	O
Melinna	O
elisabethae	O
129805	O
3	O
1	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Terebellida	O
Ampharetidae	O
Melinna	O
palmata	O
129808	O
3	O
1	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Terebellida	O
Ampharetidae	O
Mugga	O
wahrbergi	O
129813	O
3	O
2	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Terebellida	O
Ampharetidae	O
Pterolysippe	O
vanelli	O
334692	O
3	O
1	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Terebellida	O
Ampharetidae	O
Samytha	O
sexcirrata	O
129819	O
3	O
2	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Terebellida	O
Ampharetidae	O
Sosane	O
sulcata	O
129821	O
3	O
2	O
UC	O
/	O
DC	O
Annelida	O
Polychaeta	O
Terebellida	O
Ampharetidae	O
Aphelochaeta	O
129240	O
2	O
2	O
S	O
Annelida	O
Polychaeta	O
Terebellida	O
